time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260604_183314,100000,7,34,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-34,0.002040000000000,0.002060000000000,0.000020000000000,386.72928
260604_195409,100000,7,39,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-39,0.004710000000000,0.004960000000000,0.000020000000000,240.0
260604_184715,100000,7,35,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35,0.002050000000000,0.002100000000000,0.000010000000000,390.58152
260604_202648,100000,7,40,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-40,0.005250000000000,0.004630000000000,0.000030000000000,240.0
260604_203909,100000,7,41,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-41,0.005670000000000,0.004980000000000,0.000030000000000,240.0
260604_190053,100000,7,36,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-36,0.002000000000000,0.002250000000000,0.000000000000000,438.5664
260604_212911,100000,7,42,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42,0.005710000000000,0.005340000000000,0.000040000000000,240.0
260604_191726,100000,7,37,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-37,0.002480000000000,0.002530000000000,0.000010000000000,457.30176
260604_215022,100000,7,43,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42-43,0.006010000000000,0.005740000000000,0.000010000000000,288.0
260604_193433,100000,7,38,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-38,0.002320000000000,0.002300000000000,0.000000000000000,466.80744
260604_195016,100000,7,39,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-39,0.002430000000000,0.002910000000000,0.000000000000000,471.89208
260604_221307,100000,7,44,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42-44,0.005630000000000,0.006500000000000,0.000020000000000,288.0
260605_022149,100000,9,9,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9,0.000000000000000,0.000000000000000,0.000000000000000,12.772
260605_023913,100000,9,9,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260604_223701,100000,7,45,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42-45,0.006650000000000,0.005960000000000,0.000000000000000,288.0
260604_201436,100000,7,40,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-40,0.002850000000000,0.002770000000000,0.000000000000000,476.1456
260605_025716,100000,9,10,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-10,0.000010000000000,0.000010000000000,0.000000000000000,80.0
260605_025550,100000,9,10,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-10,0.000010000000000,0.000000000000000,0.000000000000000,92.8188
260604_230223,100000,7,46,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42-46,0.006770000000000,0.006630000000000,0.000040000000000,288.0
260605_030512,100000,9,11,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-11,0.000020000000000,0.000010000000000,0.000000000000000,125.826
260604_203329,100000,7,41,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-41,0.002470000000000,0.002830000000000,0.000010000000000,479.5344
260605_032054,100000,9,11,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-11,0.000000000000000,0.000010000000000,0.000000000000000,80.0
260605_032535,100000,9,12,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-12,0.000020000000000,0.000020000000000,0.000000000000000,80.0
260605_032057,100000,9,12,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-12,0.000050000000000,0.000030000000000,0.000000000000000,140.226
260604_233428,100000,7,47,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42-47,0.006530000000000,0.007180000000000,0.000070000000000,288.0
260604_210135,100000,7,42,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42,0.002990000000000,0.002540000000000,0.000000000000000,483.25296
260605_034837,100000,9,13,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-13,0.000020000000000,0.000030000000000,0.000000000000000,80.0
260605_033845,100000,9,13,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-13,0.000050000000000,0.000030000000000,0.000000000000000,146.6832
260605_035504,100000,9,14,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-14,0.000030000000000,0.000030000000000,0.000000000000000,80.0
260605_034843,100000,9,14,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-14,0.000040000000000,0.000010000000000,0.000000000000000,150.3304
260605_040659,100000,9,15,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-15,0.000060000000000,0.000050000000000,0.000000000000000,80.0
260605_040040,100000,9,15,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-15,0.000050000000000,0.000080000000000,0.000000000000000,153.2388
260605_042123,100000,9,16,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-16,0.000090000000000,0.000030000000000,0.000000000000000,80.0
260605_043102,100000,9,17,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-17,0.000050000000000,0.000070000000000,0.000000000000000,80.0
260605_003304,100000,7,48,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42-48,0.007230000000000,0.006510000000000,0.000050000000000,288.0
260605_041756,100000,9,16,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-16,0.000080000000000,0.000050000000000,0.000000000000000,155.2404
260605_042417,100000,9,17,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-17,0.000030000000000,0.000080000000000,0.000000000000000,156.7996
260605_044611,100000,9,18,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18,0.000160000000000,0.000100000000000,0.000000000000000,80.0
260605_043908,100000,9,18,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18,0.000070000000000,0.000050000000000,0.000000000000000,158.878
260605_050404,100000,9,19,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-19,0.000220000000000,0.000160000000000,0.000000000000000,160.0
260604_213714,100000,7,43,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42-43,0.003010000000000,0.002890000000000,0.000020000000000,531.51144
260605_014528,100000,7,49,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42-49,0.007010000000000,0.007240000000000,0.000040000000000,288.0
260605_051926,100000,9,20,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-20,0.000310000000000,0.000190000000000,0.000000000000000,160.0
260605_045733,100000,9,19,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-19,0.000180000000000,0.000120000000000,0.000000000000000,238.8096
260605_053236,100000,9,21,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-21,0.000270000000000,0.000300000000000,0.000000000000000,160.0
260605_055347,100000,9,22,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-22,0.000390000000000,0.000350000000000,0.000000000000000,160.0
260605_051739,100000,9,20,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-20,0.000310000000000,0.000210000000000,0.000000000000000,272.0048
260604_220213,100000,7,44,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42-44,0.003190000000000,0.003270000000000,0.000000000000000,550.55784
260605_052011,100000,9,21,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-21,0.000200000000000,0.000280000000000,0.000000000000000,286.074
260605_063018,100000,9,23,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-23,0.000480000000000,0.000440000000000,0.000000000000000,160.0
260605_021655,100000,7,50,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28-35-42-49-50,0.007140000000000,0.007570000000000,0.000030000000000,336.0
260605_053602,100000,9,22,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-22,0.000250000000000,0.000280000000000,0.000000000000000,292.6232
260605_064601,100000,9,24,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-24,0.000540000000000,0.000510000000000,0.000000000000000,160.0
260604_222801,100000,7,45,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42-45,0.003090000000000,0.003280000000000,0.000000000000000,558.93888
260605_070701,100000,9,25,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-25,0.000600000000000,0.000690000000000,0.000000000000000,160.0
260605_062112,100000,9,23,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-23,0.000410000000000,0.000430000000000,0.000000000000000,296.524
260605_074206,100000,9,26,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-26,0.000570000000000,0.000630000000000,0.000000000000000,160.0
260604_224158,100000,7,46,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42-46,0.003250000000000,0.002930000000000,0.000010000000000,564.46968
260605_080007,100000,9,27,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27,0.000470000000000,0.000840000000000,0.000000000000000,160.0
260605_064422,100000,9,24,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-24,0.000370000000000,0.000340000000000,0.000010000000000,299.4096
260605_065120,100000,9,25,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-25,0.000400000000000,0.000400000000000,0.000000000000000,301.3632
260604_231822,100000,7,47,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42-47,0.003390000000000,0.003110000000000,0.000000000000000,568.98648
260605_081731,100000,9,28,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-28,0.001090000000000,0.001020000000000,0.000000000000000,240.0
260605_073355,100000,9,26,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-26,0.000450000000000,0.000430000000000,0.000000000000000,303.1032
260605_074740,100000,9,27,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27,0.000550000000000,0.000510000000000,0.000000000000000,304.9724
260605_001203,100000,7,48,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42-48,0.003350000000000,0.003500000000000,0.000010000000000,572.64672
260605_083823,100000,9,29,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-29,0.001170000000000,0.001270000000000,0.000010000000000,240.0
260605_090617,100000,9,30,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-30,0.001360000000000,0.001410000000000,0.000000000000000,240.0
260605_010752,100000,7,49,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42-49,0.003520000000000,0.003190000000000,0.000020000000000,576.05688
260605_094712,100000,9,31,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-31,0.001290000000000,0.001380000000000,0.000000000000000,240.0
260605_081459,100000,9,28,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-28,0.000620000000000,0.000460000000000,0.000000000000000,384.9876
260605_101156,100000,9,32,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-32,0.001480000000000,0.001290000000000,0.000000000000000,240.0
260605_103658,100000,9,33,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-33,0.001580000000000,0.001530000000000,0.000000000000000,240.0
260605_083259,100000,9,29,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-29,0.000600000000000,0.000790000000000,0.000000000000000,417.9776
260605_113033,100000,9,34,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-34,0.001450000000000,0.001620000000000,0.000000000000000,240.0
260605_115323,100000,9,35,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-35,0.001930000000000,0.001690000000000,0.000000000000000,240.0
260605_015127,100000,7,50,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-28-35-42-49-50,0.003640000000000,0.003970000000000,0.000020000000000,624.43728
260605_090148,100000,9,30,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-30,0.000870000000000,0.000800000000000,0.000000000000000,432.5656
260605_121632,100000,9,36,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36,0.001770000000000,0.001640000000000,0.000010000000000,240.0
260605_093622,100000,9,31,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-31,0.000770000000000,0.001050000000000,0.000000000000000,438.1896
260605_095307,100000,9,32,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-32,0.000840000000000,0.000910000000000,0.000000000000000,442.41
260605_101450,100000,9,33,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-33,0.001010000000000,0.000870000000000,0.000000000000000,445.2884
260605_104608,100000,9,34,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-34,0.000760000000000,0.001000000000000,0.000000000000000,447.4796
260605_133424,100000,9,37,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-37,0.002160000000000,0.002170000000000,0.000000000000000,320.0
260605_140457,100000,9,38,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-38,0.002460000000000,0.002400000000000,0.000010000000000,320.0
260605_113223,100000,9,35,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-35,0.000900000000000,0.000980000000000,0.000000000000000,448.8444
260605_120700,100000,9,36,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-36,0.000910000000000,0.001070000000000,0.000010000000000,451.0884
260605_150708,100000,9,39,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-39,0.002520000000000,0.002800000000000,0.000010000000000,320.0
260605_160720,100000,9,40,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-40,0.002530000000000,0.002600000000000,0.000020000000000,320.0
260605_164620,100000,9,41,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-41,0.002690000000000,0.002500000000000,0.000010000000000,320.0
260605_172524,100000,9,42,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-42,0.003070000000000,0.002830000000000,0.000000000000000,320.0
260605_130114,100000,9,37,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-36-37,0.001170000000000,0.001070000000000,0.000010000000000,531.2208
260605_185314,100000,9,43,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-43,0.003220000000000,0.003050000000000,0.000020000000000,320.0
260605_135119,100000,9,38,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-36-38,0.001340000000000,0.001280000000000,0.000000000000000,563.6864
260605_204208,100000,9,44,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-44,0.003460000000000,0.003380000000000,0.000000000000000,320.0
260605_142312,100000,9,39,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-36-39,0.001360000000000,0.001400000000000,0.000010000000000,577.8044
260606_073730,100000,7,1,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.00624
260606_073846,100000,7,1,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260606_074004,100000,7,2,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,2.19744
260606_074228,100000,7,2,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260606_074451,100000,7,3,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,5.26368
260606_074822,100000,7,3,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260606_075149,100000,7,4,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,8.5248
260606_075627,100000,7,4,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260605_214926,100000,9,45,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_9-18-27-36-45,0.003280000000000,0.003450000000000,0.000010000000000,320.0
260606_080106,100000,7,5,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,11.856
260606_080314,100000,7,5,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260606_080652,100000,7,6,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000000000000000,0.000000000000000,15.32256
260606_080853,100000,7,6,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260606_081354,100000,7,7,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000000000000000,0.000010000000000,0.000000000000000,18.7224
260606_081541,100000,7,7,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260606_082230,100000,7,8,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000030000000000,0.000020000000000,0.000000000000000,22.18896
260606_082334,100000,7,8,0.0785,0.0785,0.0555,True,skip_zero,0.000010000000000,0.000000000000000,0.000000000000000,0.0
260606_083234,100000,7,9,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.0
260606_083210,100000,7,9,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000030000000000,0.000040000000000,0.000000000000000,25.52856
260606_084303,100000,7,10,0.0785,0.0785,0.0555,True,skip_zero,0.000010000000000,0.000020000000000,0.000000000000000,0.0
260606_084245,100000,7,10,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000050000000000,0.000040000000000,0.000000000000000,29.26272
260606_085501,100000,7,11,0.0785,0.0785,0.0555,True,skip_zero,0.000000000000000,0.000030000000000,0.000000000000000,0.0
260606_085422,100000,7,11,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000070000000000,0.000080000000000,0.000000000000000,32.60232
260606_090813,100000,7,12,0.0785,0.0785,0.0555,True,skip_zero,0.000040000000000,0.000060000000000,0.000000000000000,0.0
260606_090728,100000,7,12,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000090000000000,0.000130000000000,0.000000000000000,35.93016
260606_092241,100000,7,13,0.0785,0.0785,0.0555,True,skip_zero,0.000080000000000,0.000140000000000,0.000000000000000,0.0
260606_092158,100000,7,13,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000150000000000,0.000140000000000,0.000000000000000,39.37272
260605_153501,100000,9,40,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_9-18-27-36-40,0.001450000000000,0.001450000000000,0.000000000000000,585.0988
260606_093842,100000,7,14,0.0785,0.0785,0.0555,True,skip_zero,0.000130000000000,0.000130000000000,0.000000000000000,0.0
260606_093746,100000,7,14,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000160000000000,0.000230000000000,0.000000000000000,43.21368
260606_094451,100000,7,15,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000340000000000,0.000250000000000,0.000000000000000,46.53696
260606_095438,100000,7,15,0.0785,0.0785,0.0555,True,skip_zero,0.000230000000000,0.000170000000000,0.000000000000000,0.0
260606_095559,100000,7,16,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000390000000000,0.000270000000000,0.000000000000000,49.59216
260606_100435,100000,7,16,0.0785,0.0785,0.0555,True,skip_zero,0.000230000000000,0.000300000000000,0.000000000000000,0.0
260606_101157,100000,7,17,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000510000000000,0.000390000000000,0.000000000000000,53.00664
260606_101755,100000,7,17,0.0785,0.0785,0.0555,True,skip_zero,0.000510000000000,0.000360000000000,0.000000000000000,0.0
260606_102257,100000,7,18,0.0785,0.0785,0.0555,True,adaptive_global_joint_success_parity_zero,0.000610000000000,0.000600000000000,0.000000000000000,56.58216
260606_103533,100000,7,18,0.0785,0.0785,0.0555,True,skip_zero,0.000530000000000,0.000720000000000,0.000000000000000,0.0
